EmployeeID,FirstName,LastName,Email,Department,Designation,StoreID,HireDate,Salary,ManagerID,LastModifiedDate,IsActive
EMP0667,Simran,Reddy,simran.reddy667@enterpriseretail.com,Finance,Cashier,STR0067,2022-09-10,352345,EMP0661,2026-07-05 19:19:45.543653,True
EMP0668,Harsh,Kapoor,harsh.kapoor668@enterpriseretail.com,Finance,Cashier,STR0067,2024-01-22,402299,EMP0661,2026-07-05 19:19:45.543657,True
EMP0669,Riya,Gupta,riya.gupta669@enterpriseretail.com,Inventory,Inventory Executive,STR0067,2021-04-21,485511,EMP0661,2026-07-05 19:19:45.543664,True
EMP0670,Rahul,Iyer,rahul.iyer670@enterpriseretail.com,Sales,Sales Associate,STR0067,2021-02-13,366765,EMP0661,2026-07-05 19:19:45.543669,True
EMP0671,Vikas,Khan,vikas.khan671@enterpriseretail.com,Operations,Store Manager,STR0068,2022-12-21,1106050,,2026-07-05 19:19:45.543705,True
EMP0672,Sanjay,Singh,sanjay.singh672@enterpriseretail.com,Operations,Store Supervisor,STR0068,2020-12-18,677236,EMP0671,2026-07-05 19:19:45.543711,True
EMP0673,Sanjay,Verma,sanjay.verma673@enterpriseretail.com,Sales,Senior Sales Associate,STR0068,2025-12-28,573078,EMP0671,2026-07-05 19:19:45.543717,True
EMP0674,Meera,Kulkarni,meera.kulkarni674@enterpriseretail.com,Sales,Sales Associate,STR0068,2016-03-27,326558,EMP0671,2026-07-05 19:19:45.543723,True
EMP0675,Meera,Das,meera.das675@enterpriseretail.com,Sales,Sales Associate,STR0068,2023-10-08,316167,EMP0671,2026-07-05 19:19:45.543729,True
EMP0676,Ananya,Gupta,ananya.gupta676@enterpriseretail.com,Sales,Sales Associate,STR0068,2019-03-04,314904,EMP0671,2026-07-05 19:19:45.543733,True
EMP0677,Meera,Joshi,meera.joshi677@enterpriseretail.com,Finance,Cashier,STR0068,2018-06-05,441704,EMP0671,2026-07-05 19:19:45.543738,True
EMP0678,Simran,Das,simran.das678@enterpriseretail.com,Finance,Cashier,STR0068,2021-06-25,405485,EMP0671,2026-07-05 19:19:45.543743,True
EMP0679,Amit,Khan,amit.khan679@enterpriseretail.com,Inventory,Inventory Executive,STR0068,2025-08-24,428076,EMP0671,2026-07-05 19:19:45.543748,True
EMP0680,Sanjay,Joshi,sanjay.joshi680@enterpriseretail.com,Sales,Sales Associate,STR0068,2016-05-14,381060,EMP0671,2026-07-05 19:19:45.543752,True
EMP0681,Sanjay,Singh,sanjay.singh681@enterpriseretail.com,Operations,Store Manager,STR0069,2024-04-23,993047,,2026-07-05 19:19:45.543788,True
EMP0682,Sanjay,Kapoor,sanjay.kapoor682@enterpriseretail.com,Operations,Store Supervisor,STR0069,2019-03-17,634479,EMP0681,2026-07-05 19:19:45.543794,True
EMP0683,Simran,Mehta,simran.mehta683@enterpriseretail.com,Sales,Senior Sales Associate,STR0069,2023-06-15,595269,EMP0681,2026-07-05 19:19:45.543827,True
EMP0684,Sneha,Kapoor,sneha.kapoor684@enterpriseretail.com,Sales,Sales Associate,STR0069,2016-10-19,315992,EMP0681,2026-07-05 19:19:45.543833,True
EMP0685,Priya,Patel,priya.patel685@enterpriseretail.com,Sales,Sales Associate,STR0069,2021-04-05,326097,EMP0681,2026-07-05 19:19:45.543838,True
EMP0686,Karan,Jain,karan.jain686@enterpriseretail.com,Sales,Sales Associate,STR0069,2017-02-15,422507,EMP0681,2026-07-05 19:19:45.543843,True
EMP0687,Meera,Reddy,meera.reddy687@enterpriseretail.com,Finance,Cashier,STR0069,2017-05-24,445375,EMP0681,2026-07-05 19:19:45.543848,True
EMP0688,Priya,Sharma,priya.sharma688@enterpriseretail.com,Finance,Cashier,STR0069,2020-07-21,390177,EMP0681,2026-07-05 19:19:45.543853,True
EMP0689,Neha,Reddy,neha.reddy689@enterpriseretail.com,Inventory,Inventory Executive,STR0069,2021-02-12,498971,EMP0681,2026-07-05 19:19:45.543858,True
EMP0690,Neha,Mehta,neha.mehta690@enterpriseretail.com,Sales,Sales Associate,STR0069,2016-10-27,318793,EMP0681,2026-07-05 19:19:45.543863,True
EMP0691,Amit,Mehta,amit.mehta691@enterpriseretail.com,Operations,Store Manager,STR0070,2023-06-16,919661,,2026-07-05 19:19:45.543905,True
EMP0692,Karan,Iyer,karan.iyer692@enterpriseretail.com,Operations,Store Supervisor,STR0070,2016-04-26,709901,EMP0691,2026-07-05 19:19:45.543911,True
EMP0693,Akash,Iyer,akash.iyer693@enterpriseretail.com,Sales,Senior Sales Associate,STR0070,2016-07-27,451270,EMP0691,2026-07-05 19:19:45.543918,True
EMP0694,Sneha,Das,sneha.das694@enterpriseretail.com,Sales,Sales Associate,STR0070,2020-02-21,446034,EMP0691,2026-07-05 19:19:45.543925,True
EMP0695,Pooja,Khan,pooja.khan695@enterpriseretail.com,Sales,Sales Associate,STR0070,2020-04-17,352302,EMP0691,2026-07-05 19:19:45.543930,True
EMP0696,Rohit,Khan,rohit.khan696@enterpriseretail.com,Sales,Sales Associate,STR0070,2021-01-21,379158,EMP0691,2026-07-05 19:19:45.543935,True
EMP0697,Ankit,Jain,ankit.jain697@enterpriseretail.com,Finance,Cashier,STR0070,2022-12-22,367971,EMP0691,2026-07-05 19:19:45.543941,True
EMP0698,Sneha,Singh,sneha.singh698@enterpriseretail.com,Finance,Cashier,STR0070,2019-10-23,372010,EMP0691,2026-07-05 19:19:45.543946,True
EMP0699,Akash,Jain,akash.jain699@enterpriseretail.com,Inventory,Inventory Executive,STR0070,2021-05-27,492687,EMP0691,2026-07-05 19:19:45.543950,True
EMP0700,Pooja,Kapoor,pooja.kapoor700@enterpriseretail.com,Sales,Sales Associate,STR0070,2022-02-12,302651,EMP0691,2026-07-05 19:19:45.543955,True
EMP0701,Nikhil,Sharma,nikhil.sharma701@enterpriseretail.com,Operations,Store Manager,STR0071,2016-03-08,991610,,2026-07-05 19:19:45.543994,True
EMP0702,Arjun,Joshi,arjun.joshi702@enterpriseretail.com,Operations,Store Supervisor,STR0071,2025-08-20,591054,EMP0701,2026-07-05 19:19:45.543999,True
EMP0703,Sanjay,Singh,sanjay.singh703@enterpriseretail.com,Sales,Senior Sales Associate,STR0071,2024-12-05,599727,EMP0701,2026-07-05 19:19:45.544006,True
EMP0704,Sneha,Kulkarni,sneha.kulkarni704@enterpriseretail.com,Sales,Sales Associate,STR0071,2016-05-05,335642,EMP0701,2026-07-05 19:19:45.544011,True
EMP0705,Arjun,Iyer,arjun.iyer705@enterpriseretail.com,Sales,Sales Associate,STR0071,2016-03-17,411970,EMP0701,2026-07-05 19:19:45.544016,True
EMP0706,Nikhil,Patel,nikhil.patel706@enterpriseretail.com,Sales,Sales Associate,STR0071,2025-04-23,407685,EMP0701,2026-07-05 19:19:45.544021,True
EMP0707,Priya,Sharma,priya.sharma707@enterpriseretail.com,Finance,Cashier,STR0071,2024-08-03,337656,EMP0701,2026-07-05 19:19:45.544026,True
EMP0708,Akash,Das,akash.das708@enterpriseretail.com,Finance,Cashier,STR0071,2021-05-06,446493,EMP0701,2026-07-05 19:19:45.544031,True
EMP0709,Neha,Sharma,neha.sharma709@enterpriseretail.com,Inventory,Inventory Executive,STR0071,2023-04-17,425297,EMP0701,2026-07-05 19:19:45.544036,True
EMP0710,Sneha,Singh,sneha.singh710@enterpriseretail.com,Sales,Sales Associate,STR0071,2018-03-25,444954,EMP0701,2026-07-05 19:19:45.544040,True
EMP0711,Sanjay,Das,sanjay.das711@enterpriseretail.com,Operations,Store Manager,STR0072,2017-04-04,842542,,2026-07-05 19:19:45.544077,True
EMP0712,Amit,Nair,amit.nair712@enterpriseretail.com,Operations,Store Supervisor,STR0072,2016-01-16,579460,EMP0711,2026-07-05 19:19:45.544083,True
EMP0713,Sanjay,Joshi,sanjay.joshi713@enterpriseretail.com,Sales,Senior Sales Associate,STR0072,2024-01-14,552374,EMP0711,2026-07-05 19:19:45.544090,True
EMP0714,Simran,Kapoor,simran.kapoor714@enterpriseretail.com,Sales,Sales Associate,STR0072,2016-05-24,300964,EMP0711,2026-07-05 19:19:45.544095,True
EMP0715,Amit,Joshi,amit.joshi715@enterpriseretail.com,Sales,Sales Associate,STR0072,2021-02-16,383155,EMP0711,2026-07-05 19:19:45.544100,True
EMP0716,Ankit,Patel,ankit.patel716@enterpriseretail.com,Sales,Sales Associate,STR0072,2020-03-27,435940,EMP0711,2026-07-05 19:19:45.544105,True
EMP0717,Pooja,Mehta,pooja.mehta717@enterpriseretail.com,Finance,Cashier,STR0072,2019-10-19,362224,EMP0711,2026-07-05 19:19:45.544110,True
EMP0718,Nikhil,Sharma,nikhil.sharma718@enterpriseretail.com,Finance,Cashier,STR0072,2025-03-15,344011,EMP0711,2026-07-05 19:19:45.544115,True
EMP0719,Riya,Iyer,riya.iyer719@enterpriseretail.com,Inventory,Inventory Executive,STR0072,2021-09-28,443864,EMP0711,2026-07-05 19:19:45.544121,True
EMP0720,Riya,Verma,riya.verma720@enterpriseretail.com,Sales,Sales Associate,STR0072,2019-11-23,371132,EMP0711,2026-07-05 19:19:45.544125,True
EMP0721,Riya,Verma,riya.verma721@enterpriseretail.com,Operations,Store Manager,STR0073,2015-10-05,1192417,,2026-07-05 19:19:45.544345,True
EMP0722,Neha,Verma,neha.verma722@enterpriseretail.com,Operations,Store Supervisor,STR0073,2020-11-03,646114,EMP0721,2026-07-05 19:19:45.544351,True
EMP0723,Arjun,Nair,arjun.nair723@enterpriseretail.com,Sales,Senior Sales Associate,STR0073,2016-08-06,484632,EMP0721,2026-07-05 19:19:45.544359,True
EMP0724,Sanjay,Das,sanjay.das724@enterpriseretail.com,Sales,Sales Associate,STR0073,2023-05-08,422897,EMP0721,2026-07-05 19:19:45.544364,True
EMP0725,Ananya,Jain,ananya.jain725@enterpriseretail.com,Sales,Sales Associate,STR0073,2018-09-10,303989,EMP0721,2026-07-05 19:19:45.544369,True
EMP0726,Meera,Joshi,meera.joshi726@enterpriseretail.com,Sales,Sales Associate,STR0073,2016-09-03,410807,EMP0721,2026-07-05 19:19:45.544374,True
EMP0727,Nikhil,Gupta,nikhil.gupta727@enterpriseretail.com,Finance,Cashier,STR0073,2016-05-20,426485,EMP0721,2026-07-05 19:19:45.544379,True
EMP0728,Pooja,Khan,pooja.khan728@enterpriseretail.com,Finance,Cashier,STR0073,2020-01-23,398698,EMP0721,2026-07-05 19:19:45.544384,True
EMP0729,Simran,Khan,simran.khan729@enterpriseretail.com,Inventory,Inventory Executive,STR0073,2022-10-13,534141,EMP0721,2026-07-05 19:19:45.544389,True
EMP0730,Rahul,Kulkarni,rahul.kulkarni730@enterpriseretail.com,Sales,Sales Associate,STR0073,2020-10-13,300177,EMP0721,2026-07-05 19:19:45.544394,True
EMP0731,Neha,Reddy,neha.reddy731@enterpriseretail.com,Operations,Store Manager,STR0074,2023-09-13,1196474,,2026-07-05 19:19:45.544446,True
EMP0732,Harsh,Sharma,harsh.sharma732@enterpriseretail.com,Operations,Store Supervisor,STR0074,2022-09-27,639659,EMP0731,2026-07-05 19:19:45.544452,True
EMP0733,Sanjay,Verma,sanjay.verma733@enterpriseretail.com,Sales,Senior Sales Associate,STR0074,2024-02-11,476326,EMP0731,2026-07-05 19:19:45.544459,True
EMP0734,Sneha,Kapoor,sneha.kapoor734@enterpriseretail.com,Sales,Sales Associate,STR0074,2019-09-20,327289,EMP0731,2026-07-05 19:19:45.544465,True
EMP0735,Ananya,Sharma,ananya.sharma735@enterpriseretail.com,Sales,Sales Associate,STR0074,2025-02-11,410901,EMP0731,2026-07-05 19:19:45.544470,True
EMP0736,Priya,Verma,priya.verma736@enterpriseretail.com,Sales,Sales Associate,STR0074,2020-09-10,435206,EMP0731,2026-07-05 19:19:45.544475,True
EMP0737,Ananya,Gupta,ananya.gupta737@enterpriseretail.com,Finance,Cashier,STR0074,2023-01-14,342507,EMP0731,2026-07-05 19:19:45.544481,True
EMP0738,Simran,Gupta,simran.gupta738@enterpriseretail.com,Finance,Cashier,STR0074,2024-07-20,443014,EMP0731,2026-07-05 19:19:45.544486,True
EMP0739,Arjun,Khan,arjun.khan739@enterpriseretail.com,Inventory,Inventory Executive,STR0074,2019-05-14,521479,EMP0731,2026-07-05 19:19:45.544491,True
EMP0740,Nikhil,Joshi,nikhil.joshi740@enterpriseretail.com,Sales,Sales Associate,STR0074,2017-12-08,369887,EMP0731,2026-07-05 19:19:45.544496,True
EMP0741,Nikhil,Singh,nikhil.singh741@enterpriseretail.com,Operations,Store Manager,STR0075,2023-03-01,970923,,2026-07-05 19:19:45.544534,True
EMP0742,Priya,Verma,priya.verma742@enterpriseretail.com,Operations,Store Supervisor,STR0075,2017-02-18,694215,EMP0741,2026-07-05 19:19:45.544540,True
EMP0743,Ankit,Nair,ankit.nair743@enterpriseretail.com,Sales,Senior Sales Associate,STR0075,2024-09-04,451801,EMP0741,2026-07-05 19:19:45.544547,True
EMP0744,Neha,Joshi,neha.joshi744@enterpriseretail.com,Sales,Sales Associate,STR0075,2023-09-03,401028,EMP0741,2026-07-05 19:19:45.544552,True
EMP0745,Harsh,Kapoor,harsh.kapoor745@enterpriseretail.com,Sales,Sales Associate,STR0075,2017-07-13,436037,EMP0741,2026-07-05 19:19:45.544557,True
EMP0746,Divya,Reddy,divya.reddy746@enterpriseretail.com,Sales,Sales Associate,STR0075,2017-08-23,345538,EMP0741,2026-07-05 19:19:45.544562,True
EMP0747,Ankit,Gupta,ankit.gupta747@enterpriseretail.com,Finance,Cashier,STR0075,2023-11-22,386281,EMP0741,2026-07-05 19:19:45.544567,True
EMP0748,Karan,Gupta,karan.gupta748@enterpriseretail.com,Finance,Cashier,STR0075,2023-03-13,334012,EMP0741,2026-07-05 19:19:45.544572,True
EMP0749,Divya,Khan,divya.khan749@enterpriseretail.com,Inventory,Inventory Executive,STR0075,2017-10-05,402016,EMP0741,2026-07-05 19:19:45.544577,True
EMP0750,Sanjay,Jain,sanjay.jain750@enterpriseretail.com,Sales,Sales Associate,STR0075,2016-08-22,432421,EMP0741,2026-07-05 19:19:45.544582,True
EMP0751,Rohit,Singh,rohit.singh751@enterpriseretail.com,Operations,Store Manager,STR0076,2021-06-13,982985,,2026-07-05 19:19:45.544619,True
EMP0752,Simran,Khan,simran.khan752@enterpriseretail.com,Operations,Store Supervisor,STR0076,2016-09-04,729468,EMP0751,2026-07-05 19:19:45.544625,True
EMP0753,Meera,Nair,meera.nair753@enterpriseretail.com,Sales,Senior Sales Associate,STR0076,2016-06-20,517463,EMP0751,2026-07-05 19:19:45.544632,True
EMP0754,Ananya,Nair,ananya.nair754@enterpriseretail.com,Sales,Sales Associate,STR0076,2020-09-22,342024,EMP0751,2026-07-05 19:19:45.544637,True
EMP0755,Rahul,Kulkarni,rahul.kulkarni755@enterpriseretail.com,Sales,Sales Associate,STR0076,2016-09-03,448562,EMP0751,2026-07-05 19:19:45.544643,True
EMP0756,Rahul,Gupta,rahul.gupta756@enterpriseretail.com,Sales,Sales Associate,STR0076,2022-11-13,380298,EMP0751,2026-07-05 19:19:45.544648,True
EMP0757,Karan,Kulkarni,karan.kulkarni757@enterpriseretail.com,Finance,Cashier,STR0076,2024-05-26,334628,EMP0751,2026-07-05 19:19:45.544652,True
EMP0758,Neha,Patel,neha.patel758@enterpriseretail.com,Finance,Cashier,STR0076,2024-10-14,340116,EMP0751,2026-07-05 19:19:45.544657,True
EMP0759,Vikas,Sharma,vikas.sharma759@enterpriseretail.com,Inventory,Inventory Executive,STR0076,2017-05-10,484409,EMP0751,2026-07-05 19:19:45.544662,True
EMP0760,Nikhil,Khan,nikhil.khan760@enterpriseretail.com,Sales,Sales Associate,STR0076,2017-08-15,369595,EMP0751,2026-07-05 19:19:45.544667,True
EMP0761,Neha,Das,neha.das761@enterpriseretail.com,Operations,Store Manager,STR0077,2022-09-02,1181906,,2026-07-05 19:19:45.544707,True
EMP0762,Neha,Nair,neha.nair762@enterpriseretail.com,Operations,Store Supervisor,STR0077,2016-07-23,614600,EMP0761,2026-07-05 19:19:45.544714,True
EMP0763,Rahul,Sharma,rahul.sharma763@enterpriseretail.com,Sales,Senior Sales Associate,STR0077,2022-06-03,450007,EMP0761,2026-07-05 19:19:45.544721,True
EMP0764,Meera,Mehta,meera.mehta764@enterpriseretail.com,Sales,Sales Associate,STR0077,2020-01-27,324833,EMP0761,2026-07-05 19:19:45.544726,True
EMP0765,Vikas,Das,vikas.das765@enterpriseretail.com,Sales,Sales Associate,STR0077,2016-03-11,351386,EMP0761,2026-07-05 19:19:45.544731,True
EMP0766,Vikas,Kulkarni,vikas.kulkarni766@enterpriseretail.com,Sales,Sales Associate,STR0077,2024-04-03,409784,EMP0761,2026-07-05 19:19:45.544736,True
EMP0767,Ankit,Joshi,ankit.joshi767@enterpriseretail.com,Finance,Cashier,STR0077,2017-11-26,395286,EMP0761,2026-07-05 19:19:45.544740,True
EMP0768,Rahul,Khan,rahul.khan768@enterpriseretail.com,Finance,Cashier,STR0077,2025-08-19,366028,EMP0761,2026-07-05 19:19:45.544745,True
EMP0769,Ananya,Jain,ananya.jain769@enterpriseretail.com,Inventory,Inventory Executive,STR0077,2017-10-13,497855,EMP0761,2026-07-05 19:19:45.544750,True
EMP0770,Ananya,Nair,ananya.nair770@enterpriseretail.com,Sales,Sales Associate,STR0077,2024-10-28,436267,EMP0761,2026-07-05 19:19:45.544757,True
EMP0771,Harsh,Iyer,harsh.iyer771@enterpriseretail.com,Operations,Store Manager,STR0078,2015-01-11,972494,,2026-07-05 19:19:45.544794,True
EMP0772,Riya,Patel,riya.patel772@enterpriseretail.com,Operations,Store Supervisor,STR0078,2019-09-06,730674,EMP0771,2026-07-05 19:19:45.544800,True
EMP0773,Akash,Gupta,akash.gupta773@enterpriseretail.com,Sales,Senior Sales Associate,STR0078,2021-04-11,456292,EMP0771,2026-07-05 19:19:45.544829,True
EMP0774,Riya,Kapoor,riya.kapoor774@enterpriseretail.com,Sales,Sales Associate,STR0078,2016-11-13,354626,EMP0771,2026-07-05 19:19:45.544835,True
EMP0775,Simran,Verma,simran.verma775@enterpriseretail.com,Sales,Sales Associate,STR0078,2021-04-06,375283,EMP0771,2026-07-05 19:19:45.544840,True
EMP0776,Karan,Mehta,karan.mehta776@enterpriseretail.com,Sales,Sales Associate,STR0078,2016-01-02,435037,EMP0771,2026-07-05 19:19:45.544844,True
EMP0777,Sanjay,Reddy,sanjay.reddy777@enterpriseretail.com,Finance,Cashier,STR0078,2019-05-10,446773,EMP0771,2026-07-05 19:19:45.544849,True
EMP0778,Simran,Kulkarni,simran.kulkarni778@enterpriseretail.com,Finance,Cashier,STR0078,2016-10-12,313627,EMP0771,2026-07-05 19:19:45.544854,True
EMP0779,Simran,Jain,simran.jain779@enterpriseretail.com,Inventory,Inventory Executive,STR0078,2018-02-21,448213,EMP0771,2026-07-05 19:19:45.544861,True
EMP0780,Pooja,Iyer,pooja.iyer780@enterpriseretail.com,Sales,Sales Associate,STR0078,2016-11-10,364353,EMP0771,2026-07-05 19:19:45.544866,True
EMP0781,Amit,Kulkarni,amit.kulkarni781@enterpriseretail.com,Operations,Store Manager,STR0079,2023-01-12,927882,,2026-07-05 19:19:45.544909,True
EMP0782,Meera,Das,meera.das782@enterpriseretail.com,Operations,Store Supervisor,STR0079,2021-06-12,683343,EMP0781,2026-07-05 19:19:45.544914,True
EMP0783,Sanjay,Kapoor,sanjay.kapoor783@enterpriseretail.com,Sales,Senior Sales Associate,STR0079,2025-06-23,530909,EMP0781,2026-07-05 19:19:45.544922,True
EMP0784,Meera,Iyer,meera.iyer784@enterpriseretail.com,Sales,Sales Associate,STR0079,2025-11-19,358062,EMP0781,2026-07-05 19:19:45.544927,True
EMP0785,Ananya,Mehta,ananya.mehta785@enterpriseretail.com,Sales,Sales Associate,STR0079,2022-09-21,310157,EMP0781,2026-07-05 19:19:45.544932,True
EMP0786,Ananya,Reddy,ananya.reddy786@enterpriseretail.com,Sales,Sales Associate,STR0079,2022-09-10,394130,EMP0781,2026-07-05 19:19:45.544937,True
EMP0787,Sanjay,Reddy,sanjay.reddy787@enterpriseretail.com,Finance,Cashier,STR0079,2022-01-13,337406,EMP0781,2026-07-05 19:19:45.544942,True
EMP0788,Ankit,Jain,ankit.jain788@enterpriseretail.com,Finance,Cashier,STR0079,2024-08-08,447395,EMP0781,2026-07-05 19:19:45.544947,True
EMP0789,Riya,Gupta,riya.gupta789@enterpriseretail.com,Inventory,Inventory Executive,STR0079,2024-08-14,470284,EMP0781,2026-07-05 19:19:45.544952,True
EMP0790,Neha,Mehta,neha.mehta790@enterpriseretail.com,Sales,Sales Associate,STR0079,2019-08-20,373599,EMP0781,2026-07-05 19:19:45.544956,True
EMP0791,Riya,Joshi,riya.joshi791@enterpriseretail.com,Operations,Store Manager,STR0080,2023-12-17,1185023,,2026-07-05 19:19:45.544994,True
EMP0792,Ananya,Kulkarni,ananya.kulkarni792@enterpriseretail.com,Operations,Store Supervisor,STR0080,2021-02-03,723919,EMP0791,2026-07-05 19:19:45.545000,True
EMP0793,Akash,Kulkarni,akash.kulkarni793@enterpriseretail.com,Sales,Senior Sales Associate,STR0080,2016-10-26,529446,EMP0791,2026-07-05 19:19:45.545007,True
EMP0794,Simran,Mehta,simran.mehta794@enterpriseretail.com,Sales,Sales Associate,STR0080,2019-01-25,376913,EMP0791,2026-07-05 19:19:45.545012,True
EMP0795,Amit,Gupta,amit.gupta795@enterpriseretail.com,Sales,Sales Associate,STR0080,2023-01-23,394675,EMP0791,2026-07-05 19:19:45.545017,True
EMP0796,Priya,Iyer,priya.iyer796@enterpriseretail.com,Sales,Sales Associate,STR0080,2018-05-20,321337,EMP0791,2026-07-05 19:19:45.545022,True
EMP0797,Ankit,Kapoor,ankit.kapoor797@enterpriseretail.com,Finance,Cashier,STR0080,2024-12-10,317377,EMP0791,2026-07-05 19:19:45.545027,True
EMP0798,Rahul,Iyer,rahul.iyer798@enterpriseretail.com,Finance,Cashier,STR0080,2024-06-22,368710,EMP0791,2026-07-05 19:19:45.545032,True
EMP0799,Priya,Gupta,priya.gupta799@enterpriseretail.com,Inventory,Inventory Executive,STR0080,2017-04-24,500855,EMP0791,2026-07-05 19:19:45.545036,True
EMP0800,Riya,Das,riya.das800@enterpriseretail.com,Sales,Sales Associate,STR0080,2018-12-26,321690,EMP0791,2026-07-05 19:19:45.545041,True
EMP0801,Nikhil,Nair,nikhil.nair801@enterpriseretail.com,Operations,Store Manager,STR0081,2024-11-07,878575,,2026-07-05 19:19:45.545078,True
EMP0802,Sneha,Reddy,sneha.reddy802@enterpriseretail.com,Operations,Store Supervisor,STR0081,2025-02-04,735039,EMP0801,2026-07-05 19:19:45.545084,True
EMP0803,Harsh,Iyer,harsh.iyer803@enterpriseretail.com,Sales,Senior Sales Associate,STR0081,2023-03-22,533550,EMP0801,2026-07-05 19:19:45.545091,True
EMP0804,Sneha,Singh,sneha.singh804@enterpriseretail.com,Sales,Sales Associate,STR0081,2020-09-27,421739,EMP0801,2026-07-05 19:19:45.545096,True
EMP0805,Riya,Kulkarni,riya.kulkarni805@enterpriseretail.com,Sales,Sales Associate,STR0081,2025-05-07,303693,EMP0801,2026-07-05 19:19:45.545101,True
EMP0806,Simran,Iyer,simran.iyer806@enterpriseretail.com,Sales,Sales Associate,STR0081,2018-07-22,352733,EMP0801,2026-07-05 19:19:45.545106,True
EMP0807,Nikhil,Patel,nikhil.patel807@enterpriseretail.com,Finance,Cashier,STR0081,2018-04-18,324006,EMP0801,2026-07-05 19:19:45.545111,True
EMP0808,Rahul,Nair,rahul.nair808@enterpriseretail.com,Finance,Cashier,STR0081,2020-10-07,311260,EMP0801,2026-07-05 19:19:45.545116,True
EMP0809,Sanjay,Reddy,sanjay.reddy809@enterpriseretail.com,Inventory,Inventory Executive,STR0081,2024-09-28,529918,EMP0801,2026-07-05 19:19:45.545120,True
EMP0810,Neha,Singh,neha.singh810@enterpriseretail.com,Sales,Sales Associate,STR0081,2022-09-18,410055,EMP0801,2026-07-05 19:19:45.545125,True
EMP0811,Ananya,Reddy,ananya.reddy811@enterpriseretail.com,Operations,Store Manager,STR0082,2015-12-09,858714,,2026-07-05 19:19:45.545162,True
EMP0812,Sneha,Jain,sneha.jain812@enterpriseretail.com,Operations,Store Supervisor,STR0082,2020-01-22,705186,EMP0811,2026-07-05 19:19:45.545168,True
EMP0813,Ananya,Jain,ananya.jain813@enterpriseretail.com,Sales,Senior Sales Associate,STR0082,2021-04-24,591457,EMP0811,2026-07-05 19:19:45.545175,True
EMP0814,Nikhil,Kapoor,nikhil.kapoor814@enterpriseretail.com,Sales,Sales Associate,STR0082,2019-12-28,405476,EMP0811,2026-07-05 19:19:45.545180,True
EMP0815,Sanjay,Sharma,sanjay.sharma815@enterpriseretail.com,Sales,Sales Associate,STR0082,2020-07-21,395315,EMP0811,2026-07-05 19:19:45.545185,True
EMP0816,Simran,Mehta,simran.mehta816@enterpriseretail.com,Sales,Sales Associate,STR0082,2024-05-22,431928,EMP0811,2026-07-05 19:19:45.545190,True
EMP0817,Neha,Verma,neha.verma817@enterpriseretail.com,Finance,Cashier,STR0082,2022-12-18,368477,EMP0811,2026-07-05 19:19:45.545195,True
EMP0818,Priya,Mehta,priya.mehta818@enterpriseretail.com,Finance,Cashier,STR0082,2021-07-18,344762,EMP0811,2026-07-05 19:19:45.545200,True
EMP0819,Divya,Singh,divya.singh819@enterpriseretail.com,Inventory,Inventory Executive,STR0082,2019-12-28,525915,EMP0811,2026-07-05 19:19:45.545205,True
EMP0820,Vikas,Patel,vikas.patel820@enterpriseretail.com,Sales,Sales Associate,STR0082,2019-02-11,361034,EMP0811,2026-07-05 19:19:45.545210,True
EMP0821,Divya,Patel,divya.patel821@enterpriseretail.com,Operations,Store Manager,STR0083,2022-05-17,829522,,2026-07-05 19:19:45.545251,True
EMP0822,Arjun,Kulkarni,arjun.kulkarni822@enterpriseretail.com,Operations,Store Supervisor,STR0083,2021-11-19,671754,EMP0821,2026-07-05 19:19:45.545256,True
EMP0823,Sanjay,Singh,sanjay.singh823@enterpriseretail.com,Sales,Senior Sales Associate,STR0083,2025-12-22,452433,EMP0821,2026-07-05 19:19:45.545263,True
EMP0824,Simran,Nair,simran.nair824@enterpriseretail.com,Sales,Sales Associate,STR0083,2019-07-01,308494,EMP0821,2026-07-05 19:19:45.545268,True
EMP0825,Pooja,Iyer,pooja.iyer825@enterpriseretail.com,Sales,Sales Associate,STR0083,2025-06-22,368189,EMP0821,2026-07-05 19:19:45.545277,True
EMP0826,Neha,Jain,neha.jain826@enterpriseretail.com,Sales,Sales Associate,STR0083,2017-07-22,360160,EMP0821,2026-07-05 19:19:45.545282,True
EMP0827,Sneha,Das,sneha.das827@enterpriseretail.com,Finance,Cashier,STR0083,2016-03-23,397096,EMP0821,2026-07-05 19:19:45.545287,True
EMP0828,Arjun,Singh,arjun.singh828@enterpriseretail.com,Finance,Cashier,STR0083,2022-01-06,374821,EMP0821,2026-07-05 19:19:45.545292,True
EMP0829,Harsh,Khan,harsh.khan829@enterpriseretail.com,Inventory,Inventory Executive,STR0083,2016-07-24,447314,EMP0821,2026-07-05 19:19:45.545297,True
EMP0830,Riya,Singh,riya.singh830@enterpriseretail.com,Sales,Sales Associate,STR0083,2019-09-13,425515,EMP0821,2026-07-05 19:19:45.545303,True
EMP0831,Vikas,Das,vikas.das831@enterpriseretail.com,Operations,Store Manager,STR0084,2021-11-11,1029222,,2026-07-05 19:19:45.545359,True
EMP0832,Priya,Verma,priya.verma832@enterpriseretail.com,Operations,Store Supervisor,STR0084,2020-06-19,699368,EMP0831,2026-07-05 19:19:45.545365,True
EMP0833,Karan,Kulkarni,karan.kulkarni833@enterpriseretail.com,Sales,Senior Sales Associate,STR0084,2023-09-14,468502,EMP0831,2026-07-05 19:19:45.545375,True
